,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
59,11,59,29.081632653061224,"[4, 6, 7, 7, 8, 8, 10, 11, 12, 15, 15, 16, 17, 18, 18, 19, 19, 20, 21, 22, 22, 24, 25, 25, 27, 29, 29, 31, 34, 35, 36, 38, 38, 40, 41, 42, 42, 44, 45, 45, 48, 48, 48, 49, 51, 52, 53, 55, 56]",57,23.90909090909091,"[3, 11, 12, 12, 14, 14, 23, 38, 39, 46, 51]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
60,12,60,25.166666666666668,"[4, 5, 6, 7, 7, 9, 9, 11, 11, 11, 13, 14, 14, 15, 17, 19, 19, 19, 19, 20, 21, 21, 21, 22, 22, 24, 25, 27, 28, 29, 31, 31, 33, 33, 35, 35, 37, 40, 40, 41, 42, 43, 44, 45, 45, 47, 48, 49]",50,19.083333333333332,"[6, 6, 7, 8, 11, 13, 17, 19, 27, 29, 42, 44]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
61,12,61,28.872340425531913,"[4, 4, 7, 7, 7, 7, 9, 10, 10, 10, 12, 14, 15, 16, 17, 19, 19, 21, 21, 21, 22, 23, 25, 27, 29, 29, 31, 31, 32, 33, 34, 38, 41, 42, 43, 44, 46, 48, 49, 50, 53, 54, 54, 55, 56, 57, 61]",120,32.166666666666664,"[7, 12, 18, 20, 23, 27, 36, 40, 45, 47, 52, 59]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
62,12,62,23.979166666666668,"[4, 6, 6, 7, 9, 10, 11, 11, 11, 12, 12, 12, 14, 15, 15, 16, 16, 17, 17, 18, 18, 21, 21, 22, 23, 24, 24, 25, 25, 26, 27, 28, 28, 29, 32, 33, 35, 37, 38, 39, 40, 41, 42, 43, 44, 44, 46, 57]",58,27.25,"[10, 13, 17, 19, 22, 22, 23, 30, 36, 41, 46, 48]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
63,12,63,27.791666666666668,"[6, 7, 7, 8, 9, 9, 11, 12, 13, 13, 15, 15, 15, 16, 17, 19, 19, 19, 20, 21, 21, 21, 21, 23, 23, 28, 29, 30, 32, 34, 34, 36, 36, 38, 38, 40, 40, 42, 44, 45, 46, 48, 48, 50, 50, 52, 54, 60]",61,31.0,"[4, 10, 18, 22, 25, 26, 32, 42, 44, 46, 48, 55]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
64,12,64,30.645833333333332,"[3, 4, 4, 6, 7, 8, 9, 9, 13, 14, 16, 16, 18, 19, 20, 20, 21, 22, 22, 24, 24, 24, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 46, 48, 60, 62, 64, 66, 66, 68]",69,28.166666666666668,"[6, 7, 11, 17, 20, 22, 31, 34, 42, 44, 47, 57]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
65,13,65,25.19148936170213,"[3, 4, 5, 5, 6, 6, 7, 7, 7, 7, 9, 10, 10, 12, 12, 12, 14, 17, 17, 19, 19, 20, 20, 22, 22, 24, 26, 28, 29, 30, 31, 34, 36, 36, 38, 40, 40, 41, 43, 43, 45, 49, 51, 52, 54, 60, 62]",63,36.15384615384615,"[15, 16, 17, 29, 32, 34, 38, 42, 44, 47, 47, 53, 56]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
66,13,66,25.456521739130434,"[2, 4, 5, 6, 6, 7, 10, 10, 12, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 21, 21, 21, 22, 23, 23, 24, 26, 26, 28, 30, 31, 34, 36, 39, 39, 39, 41, 41, 43, 45, 45, 47, 49, 49, 50, 52]",120,26.23076923076923,"[8, 12, 13, 14, 18, 23, 29, 31, 32, 33, 37, 44, 47]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
67,13,67,23.21276595744681,"[3, 4, 4, 4, 5, 7, 9, 9, 9, 9, 11, 12, 12, 13, 13, 14, 14, 15, 17, 18, 20, 22, 22, 22, 23, 23, 24, 24, 25, 25, 27, 29, 29, 31, 32, 34, 37, 37, 37, 41, 41, 44, 46, 47, 48, 49, 50]",58,35.76923076923077,"[7, 15, 19, 21, 34, 34, 40, 44, 45, 47, 50, 52, 57]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
68,13,68,26.404255319148938,"[2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 12, 12, 12, 14, 14, 15, 16, 16, 17, 18, 18, 20, 20, 20, 22, 22, 29, 31, 32, 33, 35, 37, 37, 39, 40, 42, 43, 44, 45, 47, 49, 52, 52, 53, 55, 57, 61]",62,27.692307692307693,"[6, 8, 14, 15, 20, 20, 21, 23, 29, 46, 48, 51, 59]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
69,13,69,26.70212765957447,"[3, 6, 6, 8, 8, 9, 9, 12, 13, 14, 15, 15, 16, 17, 17, 19, 20, 21, 22, 22, 22, 22, 22, 24, 25, 27, 27, 29, 31, 32, 33, 34, 35, 36, 37, 38, 40, 40, 42, 42, 44, 46, 48, 48, 50, 53, 56]",57,27.692307692307693,"[5, 9, 11, 13, 18, 23, 28, 34, 40, 43, 45, 45, 46]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
70,14,70,27.847826086956523,"[5, 5, 6, 6, 8, 8, 8, 9, 10, 11, 12, 14, 15, 15, 17, 17, 18, 20, 20, 20, 21, 22, 23, 25, 27, 28, 28, 31, 31, 33, 35, 38, 39, 40, 41, 42, 43, 44, 47, 47, 49, 49, 53, 59, 68, 74]",75,31.928571428571427,"[6, 7, 10, 15, 18, 21, 25, 37, 45, 46, 48, 48, 55, 66]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
71,14,71,32.34782608695652,"[2, 5, 5, 5, 6, 7, 8, 11, 11, 11, 13, 16, 17, 18, 20, 20, 21, 22, 26, 27, 29, 31, 33, 35, 37, 38, 39, 40, 42, 44, 47, 47, 48, 48, 49, 49, 51, 51, 53, 53, 53, 55, 57, 59, 61, 68]",69,21.928571428571427,"[3, 7, 9, 13, 15, 15, 16, 19, 20, 22, 31, 41, 43, 53]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
72,14,72,29.608695652173914,"[3, 8, 8, 10, 10, 12, 13, 13, 14, 16, 16, 17, 19, 19, 20, 20, 21, 21, 21, 22, 23, 23, 24, 25, 26, 27, 27, 29, 30, 33, 35, 37, 37, 37, 39, 41, 41, 43, 45, 45, 47, 52, 64, 69, 77, 83]",86,40.357142857142854,"[4, 8, 13, 17, 20, 32, 35, 39, 43, 49, 66, 73, 81, 85]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
73,14,73,30.32608695652174,"[4, 6, 6, 8, 9, 10, 11, 12, 14, 14, 14, 15, 15, 16, 17, 18, 19, 20, 20, 22, 22, 23, 25, 26, 28, 29, 31, 33, 33, 37, 38, 39, 43, 44, 45, 47, 47, 49, 50, 51, 53, 55, 60, 70, 73, 74]",75,33.214285714285715,"[8, 12, 12, 14, 17, 18, 21, 31, 41, 46, 48, 62, 65, 70]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
74,14,74,25.282608695652176,"[2, 6, 6, 8, 9, 9, 10, 10, 11, 12, 12, 13, 13, 15, 16, 17, 18, 19, 19, 21, 21, 22, 23, 24, 24, 24, 27, 29, 30, 30, 33, 34, 35, 36, 37, 37, 39, 40, 40, 44, 44, 44, 46, 48, 50, 56]",57,32.07142857142857,"[5, 7, 15, 25, 28, 31, 32, 34, 41, 42, 46, 47, 48, 48]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
75,15,75,26.822222222222223,"[3, 5, 6, 7, 8, 9, 9, 11, 12, 13, 14, 15, 16, 16, 18, 19, 19, 21, 21, 21, 23, 23, 24, 25, 25, 27, 28, 28, 29, 31, 33, 37, 38, 38, 39, 41, 43, 45, 48, 49, 51, 51, 53, 55, 60]",61,26.866666666666667,"[3, 7, 11, 17, 17, 17, 21, 26, 30, 35, 37, 40, 40, 45, 57]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
76,15,76,25.244444444444444,"[3, 5, 5, 6, 8, 8, 8, 9, 10, 12, 13, 13, 14, 14, 15, 16, 17, 17, 18, 19, 19, 20, 21, 23, 24, 25, 28, 29, 31, 33, 35, 36, 37, 38, 39, 39, 41, 43, 45, 46, 48, 49, 50, 52, 55]",62,29.733333333333334,"[4, 9, 15, 15, 18, 19, 21, 23, 27, 34, 44, 47, 51, 58, 61]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
77,15,77,31.790697674418606,"[3, 5, 7, 7, 9, 10, 10, 13, 14, 14, 15, 15, 16, 17, 19, 19, 20, 22, 22, 23, 24, 25, 28, 28, 30, 32, 39, 39, 42, 43, 43, 44, 45, 45, 47, 49, 52, 67, 69, 71, 74, 75, 76]",120,37.13333333333333,"[12, 18, 18, 24, 25, 27, 36, 37, 41, 47, 49, 50, 52, 54, 67]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
78,15,78,30.08888888888889,"[4, 5, 7, 10, 10, 11, 12, 12, 14, 15, 15, 17, 17, 18, 19, 19, 20, 22, 22, 22, 23, 24, 25, 25, 27, 30, 32, 34, 36, 38, 39, 40, 42, 42, 42, 45, 46, 48, 49, 50, 50, 51, 72, 75, 78]",79,34.13333333333333,"[10, 13, 13, 14, 19, 20, 25, 33, 37, 40, 44, 46, 64, 66, 68]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
79,15,79,28.772727272727273,"[6, 8, 8, 8, 10, 11, 11, 12, 13, 14, 17, 17, 18, 19, 19, 20, 20, 21, 22, 23, 23, 25, 26, 28, 31, 32, 33, 34, 36, 37, 38, 39, 43, 44, 46, 46, 46, 48, 48, 49, 51, 53, 55, 58]",120,26.0,"[3, 6, 9, 13, 15, 21, 21, 27, 29, 35, 39, 40, 41, 41, 50]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
80,16,80,26.454545454545453,"[2, 5, 7, 8, 9, 9, 10, 11, 11, 12, 13, 15, 16, 16, 16, 18, 18, 18, 20, 20, 21, 22, 22, 23, 27, 27, 31, 32, 33, 34, 36, 38, 39, 40, 42, 44, 46, 47, 48, 49, 49, 51, 53, 56]",57,28.6875,"[6, 11, 13, 15, 18, 22, 23, 33, 33, 36, 37, 39, 41, 42, 44, 46]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1236A358>, <src.model.entities.Obstacle.Obstacle object at 0x1236A388>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1236A418>, <src.model.entities.Obstacle.Obstacle object at 0x1236A448>, <src.model.entities.Obstacle.Obstacle object at 0x1236A478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1236A4A8>, <src.model.entities.Exit.Exit object at 0x1236A4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1236A508>}",False,True,"[3, 4]",1000,500,60
