,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
10,2,10,29.82758620689655,"[0, 3, 3, 5, 5, 7, 9, 9, 10, 10, 12, 12, 14, 15, 15, 15, 16, 16, 17, 17, 19, 19, 19, 20, 21, 23, 24, 24, 24, 26, 26, 28, 30, 32, 33, 36, 38, 38, 40, 40, 42, 43, 43, 44, 45, 46, 47, 48, 49, 50, 54, 57, 59, 62, 64, 67, 69, 71]",72,33.5,"[18, 49]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
11,2,11,25.17241379310345,"[3, 4, 5, 5, 7, 7, 8, 8, 8, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 17, 17, 17, 17, 17, 18, 19, 19, 20, 22, 22, 23, 23, 24, 25, 26, 26, 28, 32, 32, 34, 34, 36, 37, 37, 38, 40, 42, 42, 44, 46, 46, 46, 48, 51, 53, 55, 59, 61]",62,25.5,"[21, 30]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
12,2,12,26.17241379310345,"[2, 4, 4, 7, 7, 7, 8, 10, 10, 11, 12, 13, 13, 14, 14, 15, 15, 16, 16, 17, 18, 18, 18, 19, 20, 20, 20, 20, 22, 22, 23, 24, 24, 25, 27, 28, 29, 34, 36, 36, 38, 39, 39, 40, 41, 42, 43, 44, 44, 46, 46, 48, 48, 50, 50, 52, 54, 56]",57,13.0,"[5, 21]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
13,2,13,28.517241379310345,"[3, 6, 8, 8, 9, 9, 11, 12, 13, 14, 14, 15, 15, 16, 17, 17, 17, 18, 18, 19, 19, 19, 20, 20, 21, 21, 22, 23, 24, 25, 26, 27, 27, 31, 31, 32, 33, 35, 35, 37, 37, 39, 39, 41, 41, 43, 44, 44, 45, 46, 47, 48, 49, 50, 59, 63, 65, 67]",68,39.0,"[22, 56]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
14,2,14,31.310344827586206,"[3, 4, 7, 7, 8, 9, 10, 11, 11, 12, 13, 13, 13, 14, 15, 16, 17, 19, 19, 20, 21, 22, 24, 24, 25, 26, 26, 28, 28, 30, 31, 32, 34, 34, 36, 38, 39, 40, 40, 41, 42, 43, 43, 45, 45, 46, 47, 48, 49, 51, 53, 55, 59, 62, 64, 66, 68, 70]",71,6.5,"[4, 9]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
15,3,15,23.94736842105263,"[6, 7, 7, 8, 9, 9, 9, 10, 10, 11, 12, 12, 12, 13, 14, 14, 15, 16, 16, 16, 16, 18, 18, 19, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 26, 27, 28, 29, 30, 33, 35, 36, 37, 39, 39, 39, 41, 41, 42, 43, 45, 45, 49, 52, 54]",55,19.666666666666668,"[4, 8, 47]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
16,3,16,25.859649122807017,"[3, 4, 5, 5, 7, 8, 8, 9, 10, 11, 11, 11, 13, 13, 14, 15, 16, 17, 18, 18, 18, 18, 19, 20, 20, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 32, 34, 36, 37, 37, 38, 39, 41, 41, 43, 43, 43, 44, 45, 45, 47, 50, 52, 53, 56]",60,39.0,"[16, 42, 59]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
17,3,17,24.596491228070175,"[2, 3, 4, 5, 6, 7, 7, 7, 8, 8, 10, 10, 11, 11, 12, 12, 13, 14, 14, 15, 16, 16, 17, 17, 17, 18, 19, 19, 20, 21, 21, 21, 22, 22, 25, 27, 30, 30, 32, 33, 34, 35, 36, 37, 38, 40, 42, 42, 44, 46, 48, 49, 52, 55, 57, 60, 65]",66,50.333333333333336,"[40, 49, 62]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
18,3,18,25.05263157894737,"[2, 2, 3, 4, 6, 7, 8, 8, 9, 11, 11, 12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 17, 17, 18, 18, 19, 20, 20, 20, 22, 22, 22, 24, 24, 24, 26, 26, 28, 30, 32, 34, 34, 36, 38, 40, 41, 42, 44, 46, 47, 48, 49, 52, 54, 56, 62, 65]",66,29.0,"[5, 31, 51]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
19,3,19,27.24561403508772,"[3, 5, 6, 8, 8, 8, 8, 9, 9, 9, 10, 10, 11, 12, 13, 15, 15, 15, 16, 17, 18, 19, 20, 20, 20, 21, 21, 21, 22, 23, 24, 25, 26, 31, 33, 35, 37, 38, 39, 40, 41, 41, 42, 43, 43, 45, 45, 47, 48, 48, 49, 51, 51, 54, 54, 54, 57]",58,32.333333333333336,"[17, 33, 47]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x1243B358>, <src.model.entities.Obstacle.Obstacle object at 0x1243B388>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3B8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B3E8>, <src.model.entities.Obstacle.Obstacle object at 0x1243B418>, <src.model.entities.Obstacle.Obstacle object at 0x1243B448>, <src.model.entities.Obstacle.Obstacle object at 0x1243B478>], 'exits': [<src.model.entities.Exit.Exit object at 0x1243B4A8>, <src.model.entities.Exit.Exit object at 0x1243B4D8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1243B508>}",False,True,"[0, 0]",1000,500,60
